%q Iq Pq Sq Zq Bq Bq2
4.227599800e-02 6.438610070e+01 9.472375972e-13 1.658086277e+00 1.932924474e+00 9.999998552e-01 1.000000000e+00
4.232880100e-02 5.501223098e+01 9.452575413e-13 1.419639810e+00 1.595312539e+00 9.999998549e-01 1.000000000e+00
4.238160400e-02 4.673630758e+01 9.432785295e-13 1.208586157e+00 1.296023409e+00 9.999998545e-01 1.000000000e+00
4.243440800e-02 4.009368968e+01 9.413005323e-13 1.038973426e+00 1.055131062e+00 9.999998541e-01 1.000000000e+00
4.248721100e-02 3.496011520e+01 9.393236323e-13 9.078366746e-01 8.685695439e-01 9.999998538e-01 1.000000000e+00
4.254001400e-02 3.102812958e+01 9.373477999e-13 8.074181041e-01 7.254322927e-01 9.999998534e-01 1.000000000e+00
4.259281800e-02 2.800133164e+01 9.353730054e-13 7.301824046e-01 6.150916633e-01 9.999998531e-01 1.000000000e+00
4.264562100e-02 2.564489106e+01 9.333993313e-13 6.701394364e-01 5.290873590e-01 9.999998527e-01 1.000000000e+00
4.269842400e-02 2.378488555e+01 9.314267481e-13 6.228435029e-01 4.611348721e-01 9.999998523e-01 1.000000000e+00
4.275122800e-02 2.229563326e+01 9.294552260e-13 5.850772120e-01 4.066832014e-01 9.999998520e-01 1.000000000e+00
4.280403100e-02 2.108670687e+01 9.274848475e-13 5.545229518e-01 3.624525411e-01 9.999998516e-01 1.000000000e+00
4.285683400e-02 2.009254915e+01 9.255155829e-13 5.294989283e-01 3.260618759e-01 9.999998512e-01 1.000000000e+00
4.290963800e-02 1.926520795e+01 9.235474025e-13 5.087739868e-01 2.957675926e-01 9.999998509e-01 1.000000000e+00
4.296244100e-02 1.856921476e+01 9.215803886e-13 4.914368142e-01 2.702787210e-01 9.999998505e-01 1.000000000e+00
4.301524400e-02 1.797792521e+01 9.196145116e-13 4.768024197e-01 2.486246065e-01 9.999998501e-01 1.000000000e+00
4.306804800e-02 1.747110102e+01 9.176497417e-13 4.643502210e-01 2.300673960e-01 9.999998498e-01 1.000000000e+00
4.312085100e-02 1.703320149e+01 9.156861611e-13 4.536802442e-01 2.140401159e-01 9.999998494e-01 1.000000000e+00
4.317365400e-02 1.665210750e+01 9.137237401e-13 4.444804711e-01 2.001003524e-01 9.999998490e-01 1.000000000e+00
4.322645800e-02 1.631828609e+01 9.117624492e-13 4.365053802e-01 1.878999233e-01 9.999998486e-01 1.000000000e+00
4.327926100e-02 1.602417798e+01 9.098023700e-13 4.295601908e-01 1.771626191e-01 9.999998483e-01 1.000000000e+00
4.333206400e-02 1.576370330e+01 9.078434732e-13 4.234882396e-01 1.676662220e-01 9.999998479e-01 1.000000000e+00
4.338486700e-02 1.553195156e+01 9.058857660e-13 4.181629748e-01 1.592312349e-01 9.999998475e-01 1.000000000e+00
4.343767100e-02 1.532492209e+01 9.039292190e-13 4.134813121e-01 1.517114376e-01 9.999998472e-01 1.000000000e+00
4.349047400e-02 1.513935349e+01 9.019739139e-13 4.093592122e-01 1.449876930e-01 9.999998468e-01 1.000000000e+00
4.354327700e-02 1.497256194e+01 9.000198208e-13 4.057276071e-01 1.389620807e-01 9.999998464e-01 1.000000000e+00
4.359608100e-02 1.482235219e+01 8.980669104e-13 4.025300944e-01 1.335546923e-01 9.999998460e-01 1.000000000e+00
4.364888400e-02 1.468694933e+01 8.961152640e-13 3.997211701e-01 1.287011918e-01 9.999998457e-01 1.000000000e+00
4.370168700e-02 1.456492471e+01 8.941648521e-13 3.972644263e-01 1.243501802e-01 9.999998453e-01 1.000000000e+00
4.375449100e-02 1.445515046e+01 8.922156450e-13 3.951313574e-01 1.204615613e-01 9.999998449e-01 1.000000000e+00
4.380729400e-02 1.435671416e+01 8.902677241e-13 3.932990600e-01 1.170032916e-01 9.999998446e-01 1.000000000e+00
4.386009700e-02 1.426869841e+01 8.883210596e-13 3.917443402e-01 1.139427444e-01 9.999998442e-01 1.000000000e+00
4.391290100e-02 1.418973853e+01 8.863756223e-13 3.904314871e-01 1.112289288e-01 9.999998438e-01 1.000000000e+00
4.396570400e-02 1.411737555e+01 8.844314929e-13 3.892942412e-01 1.087661433e-01 9.999998434e-01 1.000000000e+00
4.401850700e-02 1.404798403e+01 8.824886421e-13 3.882335612e-01 1.064104202e-01 9.999998431e-01 1.000000000e+00
4.407131000e-02 1.397858182e+01 8.805470770e-13 3.871673362e-01 1.040420303e-01 9.999998427e-01 1.000000000e+00
4.412411400e-02 1.390921456e+01 8.786067682e-13 3.860968141e-01 1.016627503e-01 9.999998423e-01 1.000000000e+00
4.417691700e-02 1.384235461e+01 8.766677965e-13 3.850907342e-01 9.937324110e-02 9.999998419e-01 1.000000000e+00
4.422972000e-02 1.378025656e+01 8.747301323e-13 3.842124208e-01 9.726654831e-02 9.999998415e-01 1.000000000e+00
4.428252400e-02 1.372379808e+01 8.727937461e-13 3.834872730e-01 9.538041988e-02 9.999998412e-01 1.000000000e+00
4.433532700e-02 1.367287508e+01 8.708587185e-13 3.829133643e-01 9.371266432e-02 9.999998408e-01 1.000000000e+00
4.438813000e-02 1.362699876e+01 8.689250200e-13 3.824779977e-01 9.224520627e-02 9.999998404e-01 1.000000000e+00
4.444093400e-02 1.358562797e+01 8.669926211e-13 3.821668888e-01 9.095756876e-02 9.999998400e-01 1.000000000e+00
4.449373700e-02 1.354828760e+01 8.650616022e-13 3.819674376e-01 8.983172753e-02 9.999998396e-01 1.000000000e+00
4.454654000e-02 1.351458631e+01 8.631319339e-13 3.818693470e-01 8.885293885e-02 9.999998393e-01 1.000000000e+00
4.459934300e-02 1.348421146e+01 8.612036231e-13 3.818644396e-01 8.800954765e-02 9.999998389e-01 1.000000000e+00
4.465214700e-02 1.345691330e+01 8.592766405e-13 3.819462655e-01 8.729239108e-02 9.999998385e-01 1.000000000e+00
4.470495000e-02 1.343249397e+01 8.573510662e-13 3.821097434e-01 8.669434257e-02 9.999998381e-01 1.000000000e+00
4.475775300e-02 1.341079440e+01 8.554268706e-13 3.823509007e-01 8.620984178e-02 9.999998377e-01 1.000000000e+00
4.481055700e-02 1.339168898e+01 8.535040245e-13 3.826666845e-01 8.583467002e-02 9.999998374e-01 1.000000000e+00
4.486336000e-02 1.337508162e+01 8.515826076e-13 3.830548103e-01 8.556577947e-02 9.999998370e-01 1.000000000e+00
4.491616300e-02 1.336090060e+01 8.496625906e-13 3.835137212e-01 8.540114228e-02 9.999998366e-01 1.000000000e+00
4.496896600e-02 1.334909859e+01 8.477439804e-13 3.840425306e-01 8.533973483e-02 9.999998362e-01 1.000000000e+00
4.502177000e-02 1.333965200e+01 8.458267476e-13 3.846410445e-01 8.538154274e-02 9.999998358e-01 1.000000000e+00
4.507457300e-02 1.333256292e+01 8.439109719e-13 3.853097591e-01 8.552762702e-02 9.999998354e-01 1.000000000e+00
4.512737600e-02 1.332786094e+01 8.419966237e-13 3.860500213e-01 8.578027033e-02 9.999998350e-01 1.000000000e+00
4.518018000e-02 1.332560878e+01 8.400836739e-13 3.868641507e-01 8.614321443e-02 9.999998347e-01 1.000000000e+00
4.523298300e-02 1.332590972e+01 8.381722017e-13 3.877556185e-01 8.662198055e-02 9.999998343e-01 1.000000000e+00
4.528578600e-02 1.332891843e+01 8.362621777e-13 3.887294762e-01 8.722442205e-02 9.999998339e-01 1.000000000e+00
4.533858900e-02 1.333485694e+01 8.343536089e-13 3.897927729e-01 8.796142346e-02 9.999998335e-01 1.000000000e+00
4.539139300e-02 1.334403594e+01 8.324464659e-13 3.909552368e-01 8.884790115e-02 9.999998331e-01 1.000000000e+00
4.544419600e-02 1.335687945e+01 8.305408277e-13 3.922299626e-01 8.990391694e-02 9.999998327e-01 1.000000000e+00
4.549699900e-02 1.337394758e+01 8.286366651e-13 3.936342214e-01 9.115581807e-02 9.999998323e-01 1.000000000e+00
4.554980200e-02 1.339592565e+01 8.267339848e-13 3.951891199e-01 9.263582132e-02 9.999998319e-01 1.000000000e+00
4.560260600e-02 1.342350455e+01 8.248327575e-13 3.969161398e-01 9.437681159e-02 9.999998316e-01 1.000000000e+00
4.565540900e-02 1.345697221e+01 8.229330620e-13 3.988249621e-01 9.639411168e-02 9.999998312e-01 1.000000000e+00
4.570821200e-02 1.349527241e+01 8.210348690e-13 4.008854697e-01 9.864318574e-02 9.999998308e-01 1.000000000e+00
4.576101500e-02 1.353464486e+01 8.191381853e-13 4.029867150e-01 1.009576390e-01 9.999998304e-01 1.000000000e+00
4.581381900e-02 1.356854698e+01 8.172429814e-13 4.049336853e-01 1.030437339e-01 9.999998300e-01 1.000000000e+00
4.586662200e-02 1.359154293e+01 8.153493360e-13 4.065626152e-01 1.046538075e-01 9.999998296e-01 1.000000000e+00
4.591942500e-02 1.360463727e+01 8.134572198e-13 4.079014149e-01 1.058286384e-01 9.999998292e-01 1.000000000e+00
4.597222900e-02 1.361440986e+01 8.115666036e-13 4.091458489e-01 1.068628582e-01 9.999998288e-01 1.000000000e+00
4.602503200e-02 1.362731116e+01 8.096775655e-13 4.104895586e-01 1.080490537e-01 9.999998284e-01 1.000000000e+00
4.607783500e-02 1.364671450e+01 8.077900764e-13 4.120351213e-01 1.095429779e-01 9.999998280e-01 1.000000000e+00
4.613063800e-02 1.367355814e+01 8.059041428e-13 4.138123448e-01 1.113906940e-01 9.999998276e-01 1.000000000e+00
4.618344200e-02 1.370771520e+01 8.040197357e-13 4.158190143e-01 1.135898402e-01 9.999998272e-01 1.000000000e+00
4.623624500e-02 1.374881587e+01 8.021369327e-13 4.180454480e-01 1.161267549e-01 9.999998268e-01 1.000000000e+00
4.628904800e-02 1.379657894e+01 8.002557049e-13 4.204846263e-01 1.189917232e-01 9.999998264e-01 1.000000000e+00
4.634185100e-02 1.385089749e+01 7.983760587e-13 4.231347683e-01 1.221829804e-01 9.999998260e-01 1.000000000e+00
4.639465500e-02 1.391184355e+01 7.964979649e-13 4.259995737e-01 1.257070864e-01 9.999998257e-01 1.000000000e+00
4.644745800e-02 1.397964533e+01 7.946215012e-13 4.290875119e-01 1.295779451e-01 9.999998253e-01 1.000000000e+00
4.650026100e-02 1.405467717e+01 7.927466385e-13 4.324116835e-01 1.338165336e-01 9.999998249e-01 1.000000000e+00
4.655306400e-02 1.413744505e+01 7.908733830e-13 4.359893524e-01 1.384502846e-01 9.999998245e-01 1.000000000e+00
4.660586800e-02 1.422858710e+01 7.890017058e-13 4.398420493e-01 1.435132444e-01 9.999998241e-01 1.000000000e+00
4.665867100e-02 1.432887118e+01 7.871316842e-13 4.439954667e-01 1.490460065e-01 9.999998237e-01 1.000000000e+00
4.671147400e-02 1.443921615e+01 7.852632890e-13 4.484802891e-01 1.550969216e-01 9.999998233e-01 1.000000000e+00
4.676427700e-02 1.456070245e+01 7.833965266e-13 4.533325010e-01 1.617226685e-01 9.999998229e-01 1.000000000e+00
4.681708000e-02 1.469459744e+01 7.815314032e-13 4.585942616e-01 1.689896233e-01 9.999998225e-01 1.000000000e+00
4.686988400e-02 1.484238949e+01 7.796678899e-13 4.643150636e-01 1.769756693e-01 9.999998221e-01 1.000000000e+00
4.692268700e-02 1.500581615e+01 7.778060635e-13 4.705526208e-01 1.857716804e-01 9.999998217e-01 1.000000000e+00
4.697549000e-02 1.518693110e+01 7.759458951e-13 4.773751966e-01 1.954850750e-01 9.999998213e-01 1.000000000e+00
4.702829300e-02 1.538815660e+01 7.740873907e-13 4.848632977e-01 2.062425688e-01 9.999998209e-01 1.000000000e+00
4.708109700e-02 1.561237077e+01 7.722305215e-13 4.931126203e-01 2.181947812e-01 9.999998205e-01 1.000000000e+00
4.713390000e-02 1.586299190e+01 7.703753641e-13 5.022368123e-01 2.315206743e-01 9.999998201e-01 1.000000000e+00
4.718670300e-02 1.614413386e+01 7.685218893e-13 5.123727534e-01 2.464357631e-01 9.999998196e-01 1.000000000e+00
4.723950600e-02 1.646075678e+01 7.666701034e-13 5.236855406e-01 2.632000630e-01 9.999998192e-01 1.000000000e+00
4.729231000e-02 1.681889514e+01 7.648199774e-13 5.363761465e-01 2.821301356e-01 9.999998188e-01 1.000000000e+00
4.734511300e-02 1.722591322e+01 7.629715876e-13 5.506899211e-01 3.036125962e-01 9.999998184e-01 1.000000000e+00
4.739791600e-02 1.769091933e+01 7.611249051e-13 5.669305481e-01 3.281260240e-01 9.999998180e-01 1.000000000e+00
4.745071900e-02 1.822523694e+01 7.592799357e-13 5.854757880e-01 3.562659136e-01 9.999998176e-01 1.000000000e+00
4.750352200e-02 1.884307921e+01 7.574366857e-13 6.068001208e-01 3.887804287e-01 9.999998172e-01 1.000000000e+00
4.755632600e-02 1.956246975e+01 7.555951262e-13 6.315056745e-01 4.266192609e-01 9.999998168e-01 1.000000000e+00
4.760912900e-02 2.040642662e+01 7.537553330e-13 6.603619744e-01 4.709965671e-01 9.999998164e-01 1.000000000e+00
4.766193200e-02 2.140475541e+01 7.519172771e-13 6.943663227e-01 5.234863314e-01 9.999998160e-01 1.000000000e+00
4.771473500e-02 2.259637727e+01 7.500809646e-13 7.348221685e-01 5.861464729e-01 9.999998156e-01 1.000000000e+00
4.776753900e-02 2.403269447e+01 7.482463667e-13 7.834526320e-01 6.616985358e-01 9.999998152e-01 1.000000000e+00
4.782034200e-02 2.578211334e+01 7.464135588e-13 8.425533041e-01 7.537698970e-01 9.999998148e-01 1.000000000e+00
4.787314500e-02 2.793660520e+01 7.445825120e-13 9.152144174e-01 8.672459087e-01 9.999998144e-01 1.000000000e+00
4.792594800e-02 3.062018019e+01 7.427532323e-13 1.005608751e+00 1.008727186e+00 9.999998140e-01 1.000000000e+00
4.797875100e-02 3.399960349e+01 7.409257255e-13 1.119357777e+00 1.187112268e+00 9.999998135e-01 1.000000000e+00
4.803155500e-02 3.829544404e+01 7.390999629e-13 1.263914189e+00 1.414209480e+00 9.999998131e-01 1.000000000e+00
4.808435800e-02 4.378579225e+01 7.372760196e-13 1.448707202e+00 1.704979656e+00 9.999998127e-01 1.000000000e+00
4.813716100e-02 5.078297938e+01 7.354538666e-13 1.684394962e+00 2.076376017e+00 9.999998123e-01 1.000000000e+00
4.818996400e-02 5.953077022e+01 7.336335100e-13 1.979460747e+00 2.541995179e+00 9.999998119e-01 1.000000000e+00
4.824276700e-02 6.992805015e+01 7.318149553e-13 2.330974795e+00 3.097501526e+00 9.999998115e-01 1.000000000e+00
4.829557100e-02 8.100013961e+01 7.299981740e-13 2.706784542e+00 3.692442549e+00 9.999998111e-01 1.000000000e+00
4.834837400e-02 9.037465491e+01 7.281832406e-13 3.027590625e+00 4.201714789e+00 9.999998107e-01 1.000000000e+00
4.840117700e-02 9.479360123e+01 7.263701264e-13 3.183558628e+00 4.451448995e+00 9.999998102e-01 1.000000000e+00
4.845398000e-02 9.238952952e+01 7.245588371e-13 3.110574806e+00 4.339422210e+00 9.999998098e-01 1.000000000e+00
4.850678300e-02 8.452018840e+01 7.227493784e-13 2.852746801e+00 3.934407512e+00 9.999998094e-01 1.000000000e+00
4.855958700e-02 7.446424543e+01 7.209417217e-13 2.519628083e+00 3.409213245e+00 9.999998090e-01 1.000000000e+00
4.861239000e-02 6.493285520e+01 7.191359412e-13 2.202623302e+00 2.908538435e+00 9.999998086e-01 1.000000000e+00
4.866519300e-02 5.719886356e+01 7.173320081e-13 1.945143873e+00 2.501420850e+00 9.999998082e-01 1.000000000e+00
4.871799600e-02 5.153899149e+01 7.155299281e-13 1.757076465e+00 2.203864460e+00 9.999998078e-01 1.000000000e+00
4.877079900e-02 4.782154530e+01 7.137297068e-13 1.634447033e+00 2.009874080e+00 9.999998073e-01 1.000000000e+00
4.882360300e-02 4.584249794e+01 7.119313156e-13 1.570761787e+00 1.909415429e+00 9.999998069e-01 1.000000000e+00
4.887640600e-02 4.545979499e+01 7.101348282e-13 1.561588905e+00 1.895702620e+00 9.999998065e-01 1.000000000e+00
4.892920900e-02 4.662363515e+01 7.083402160e-13 1.605628137e+00 1.966922427e+00 9.999998061e-01 1.000000000e+00
4.898201200e-02 4.934554694e+01 7.065474846e-13 1.703682641e+00 2.124616073e+00 9.999998057e-01 1.000000000e+00
4.903481500e-02 5.359007126e+01 7.047566394e-13 1.854936405e+00 2.367740607e+00 9.999998052e-01 1.000000000e+00
4.908761800e-02 5.903449622e+01 7.029676858e-13 2.048595679e+00 2.679269670e+00 9.999998048e-01 1.000000000e+00
4.914042200e-02 6.469333814e+01 7.011805955e-13 2.250697072e+00 3.004964407e+00 9.999998044e-01 1.000000000e+00
4.919322500e-02 6.872054076e+01 6.993954416e-13 2.396912357e+00 3.241637994e+00 9.999998040e-01 1.000000000e+00
4.924602800e-02 6.911642633e+01 6.976121955e-13 2.416883656e+00 3.275998352e+00 9.999998036e-01 1.000000000e+00
4.929883100e-02 6.529402303e+01 6.958308627e-13 2.289061532e+00 3.072776391e+00 9.999998031e-01 1.000000000e+00
4.935163400e-02 5.863814396e+01 6.940514485e-13 2.060983725e+00 2.707764844e+00 9.999998027e-01 1.000000000e+00
4.940443700e-02 5.120452595e+01 6.922739582e-13 1.804321461e+00 2.295951372e+00 9.999998023e-01 1.000000000e+00
4.945724100e-02 4.439286310e+01 6.904983635e-13 1.568307073e+00 1.916600796e+00 9.999998019e-01 1.000000000e+00
4.951004400e-02 3.873647829e+01 6.887247370e-13 1.371992763e+00 1.600573751e+00 9.999998014e-01 1.000000000e+00
4.956284700e-02 3.425401480e+01 6.869530502e-13 1.216349833e+00 1.349634378e+00 9.999998010e-01 1.000000000e+00
4.961565000e-02 3.077098378e+01 6.851833085e-13 1.095482618e+00 1.154444099e+00 9.999998006e-01 1.000000000e+00
4.966845300e-02 2.808171339e+01 6.834155170e-13 1.002320656e+00 1.003723428e+00 9.999998002e-01 1.000000000e+00
4.972125600e-02 2.600764662e+01 6.816496810e-13 9.306900235e-01 8.876000635e-01 9.999997998e-01 1.000000000e+00
4.977406000e-02 2.440961842e+01 6.798857723e-13 8.757657260e-01 7.983502803e-01 9.999997993e-01 1.000000000e+00
4.982686300e-02 2.318441637e+01 6.781238627e-13 8.339654978e-01 7.302374584e-01 9.999997989e-01 1.000000000e+00
4.987966600e-02 2.225743103e+01 6.763639241e-13 8.027012874e-01 6.791181534e-01 9.999997985e-01 1.000000000e+00
4.993246900e-02 2.157612984e+01 6.746059615e-13 7.801561372e-01 6.420870996e-01 9.999997980e-01 1.000000000e+00
4.998527200e-02 2.110492674e+01 6.728499801e-13 7.651083565e-01 6.171970722e-01 9.999997976e-01 1.000000000e+00
5.003807500e-02 2.082166562e+01 6.710959849e-13 7.568115246e-01 6.032680882e-01 9.999997972e-01 1.000000000e+00
5.009087900e-02 2.071546047e+01 6.693439479e-13 7.549220636e-01 5.997730948e-01 9.999997968e-01 1.000000000e+00
5.014368200e-02 2.078569070e+01 6.675939404e-13 7.594676777e-01 6.067897897e-01 9.999997963e-01 1.000000000e+00
5.019648500e-02 2.104201306e+01 6.658459342e-13 7.708528995e-01 6.250127810e-01 9.999997959e-01 1.000000000e+00
5.024928800e-02 2.150541405e+01 6.640999343e-13 7.899025495e-01 6.558280059e-01 9.999997955e-01 1.000000000e+00
5.030209100e-02 2.221032736e+01 6.623559458e-13 8.179452834e-01 7.014533038e-01 9.999997950e-01 1.000000000e+00
5.035489400e-02 2.320790548e+01 6.606139736e-13 8.569410210e-01 7.651519048e-01 9.999997946e-01 1.000000000e+00
5.040769800e-02 2.457034173e+01 6.588739896e-13 9.096493125e-01 8.515145116e-01 9.999997942e-01 1.000000000e+00
5.046050100e-02 2.639517294e+01 6.571360647e-13 9.797994030e-01 9.667459548e-01 9.999997938e-01 1.000000000e+00
5.051330400e-02 2.880682951e+01 6.554001707e-13 1.072160946e+00 1.118790018e+00 9.999997933e-01 1.000000000e+00
5.056610700e-02 3.194617102e+01 6.536663127e-13 1.192166978e+00 1.316717085e+00 9.999997929e-01 1.000000000e+00
5.061891000e-02 3.592759927e+01 6.519344954e-13 1.344317805e+00 1.568096444e+00 9.999997925e-01 1.000000000e+00
5.067171300e-02 4.072476929e+01 6.502047236e-13 1.527880392e+00 1.871885040e+00 9.999997920e-01 1.000000000e+00
5.072451600e-02 4.594761316e+01 6.484770022e-13 1.728430336e+00 2.204397455e+00 9.999997916e-01 1.000000000e+00
5.077731900e-02 5.058907406e+01 6.467513359e-13 1.908116154e+00 2.503072896e+00 9.999997912e-01 1.000000000e+00
5.083012300e-02 5.312915987e+01 6.450276969e-13 2.009282183e+00 2.672274146e+00 9.999997907e-01 1.000000000e+00
5.088292600e-02 5.242070807e+01 6.433061552e-13 1.987793949e+00 2.638389173e+00 9.999997903e-01 1.000000000e+00
5.093572900e-02 4.870550865e+01 6.415866829e-13 1.851858024e+00 2.414403688e+00 9.999997898e-01 1.000000000e+00
5.098853200e-02 4.339033964e+01 6.398692847e-13 1.654186780e+00 2.087333374e+00 9.999997894e-01 1.000000000e+00
5.104133500e-02 3.790681262e+01 6.381539652e-13 1.449010909e+00 1.747086942e+00 9.999997890e-01 1.000000000e+00
5.109413800e-02 3.305636145e+01 6.364407291e-13 1.266991165e+00 1.444692986e+00 9.999997885e-01 1.000000000e+00
5.114694100e-02 2.907791251e+01 6.347295811e-13 1.117499720e+00 1.195898692e+00 9.999997881e-01 1.000000000e+00
5.119974500e-02 2.592312514e+01 6.330204934e-13 9.989389452e-01 9.982072858e-01 9.999997877e-01 1.000000000e+00
5.125254800e-02 2.344967128e+01 6.313135353e-13 9.060612813e-01 8.430125937e-01 9.999997872e-01 1.000000000e+00
5.130535100e-02 2.150918260e+01 6.296086791e-13 8.333278421e-01 7.211846833e-01 9.999997868e-01 1.000000000e+00
5.135815400e-02 1.997667001e+01 6.279059294e-13 7.760474095e-01 6.249743076e-01 9.999997863e-01 1.000000000e+00
5.141095700e-02 1.875487002e+01 6.262052905e-13 7.305575094e-01 5.483237662e-01 9.999997859e-01 1.000000000e+00
5.146376000e-02 1.777052732e+01 6.245067671e-13 6.940933433e-01 4.866559526e-01 9.999997855e-01 1.000000000e+00
5.151656300e-02 1.696909204e+01 6.228103636e-13 6.645924339e-01 4.365540671e-01 9.999997850e-01 1.000000000e+00
5.156936600e-02 1.630997400e+01 6.211160845e-13 6.405179003e-01 3.954706101e-01 9.999997846e-01 1.000000000e+00
5.162217000e-02 1.576281873e+01 6.194239022e-13 6.207190768e-01 3.614973660e-01 9.999997841e-01 1.000000000e+00
5.167497300e-02 1.530479218e+01 6.177338853e-13 6.043294879e-01 3.331969324e-01 9.999997837e-01 1.000000000e+00
5.172777600e-02 1.491852203e+01 6.160460061e-13 5.906894553e-01 3.094745956e-01 9.999997833e-01 1.000000000e+00
5.178057900e-02 1.459070413e+01 6.143602690e-13 5.792934946e-01 2.894913763e-01 9.999997828e-01 1.000000000e+00
